cluster_representative	cluster_component
37765-IGHG1_HUMAN@pmd	37766-IGHG1_HUMAN@pmd
37765-IGHG1_HUMAN@pmd	37767-IGHG1_HUMAN@pmd
37765-IGHG1_HUMAN@pmd	37768-IGHG1_HUMAN@pmd
37765-IGHG1_HUMAN@pmd	37769-IGHG1_HUMAN@pmd
37765-IGHG1_HUMAN@pmd	37770-IGHG1_HUMAN@pmd
37765-IGHG1_HUMAN@pmd	67510-IGHG4_HUMAN@pmd
37765-IGHG1_HUMAN@pmd	67511-IGHG4_HUMAN@pmd
37765-IGHG1_HUMAN@pmd	67512-IGHG4_HUMAN@pmd
37765-IGHG1_HUMAN@pmd	67513-IGHG4_HUMAN@pmd
43291-HSPB1_HUMAN@pmd	43291-HSPB1_HUMAN@pmd
43291-HSPB1_HUMAN@pmd	43290-HSPB1_HUMAN@pmd
46544-SAP3_HUMAN@pmd	46544-SAP3_HUMAN@pmd
48071-PDGFA_HUMAN@pmd	48071-PDGFA_HUMAN@pmd
48071-PDGFA_HUMAN@pmd	48072-PDGFA_HUMAN@pmd
48071-PDGFA_HUMAN@pmd	48073-PDGFA_HUMAN@pmd
51429-HNRPK_HUMAN@pmd	51429-HNRPK_HUMAN@pmd
51429-HNRPK_HUMAN@pmd	51430-HNRPK_HUMAN@pmd
51429-HNRPK_HUMAN@pmd	51431-HNRPK_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51846-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51847-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51848-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51849-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51850-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51851-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51852-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51853-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51854-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51855-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51856-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	51857-IBP1_HUMAN@pmd
51846-IBP1_HUMAN@pmd	57527-IBP5_HUMAN@pmd
51846-IBP1_HUMAN@pmd	57526-IBP5_HUMAN@pmd
51846-IBP1_HUMAN@pmd	74208-IBP3_HUMAN@pmd
60980-FMR1_HUMAN@pmd	60980-FMR1_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65536-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65537-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65538-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65539-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65540-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65541-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65542-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65543-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65544-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65545-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	65546-S5A2_HUMAN@pmd
65536-S5A2_HUMAN@pmd	74672-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74673-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74674-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74675-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74676-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74677-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74678-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74679-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74680-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74681-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74670-S5A1_HUMAN@ec
65536-S5A2_HUMAN@pmd	74671-S5A1_HUMAN@ec
65625-HPRT_HUMAN@pmd	65625-HPRT_HUMAN@pmd
65625-HPRT_HUMAN@pmd	65626-HPRT_HUMAN@pmd
65625-HPRT_HUMAN@pmd	65627-HPRT_HUMAN@pmd
65625-HPRT_HUMAN@pmd	65628-HPRT_HUMAN@pmd
65625-HPRT_HUMAN@pmd	65629-HPRT_HUMAN@pmd
65625-HPRT_HUMAN@pmd	65630-HPRT_HUMAN@pmd
65625-HPRT_HUMAN@pmd	65631-HPRT_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66953-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66954-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66955-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66956-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66957-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66958-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66959-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66960-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66961-PPIB_HUMAN@pmd
66953-PPIB_HUMAN@pmd	66962-PPIB_HUMAN@pmd
67343-CTNB1_HUMAN@pmd	67343-CTNB1_HUMAN@pmd
67343-CTNB1_HUMAN@pmd	67344-CTNB1_HUMAN@pmd
67343-CTNB1_HUMAN@pmd	67345-CTNB1_HUMAN@pmd
67343-CTNB1_HUMAN@pmd	67346-CTNB1_HUMAN@pmd
68077-OGG1_HUMAN@pmd	68077-OGG1_HUMAN@pmd
68077-OGG1_HUMAN@pmd	68076-OGG1_HUMAN@pmd
74171-SRY_HUMAN@pmd	74171-SRY_HUMAN@pmd
74339-CBPA2_HUMAN@pmd	74339-CBPA2_HUMAN@pmd
74339-CBPA2_HUMAN@pmd	88323-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88324-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88325-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88326-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88327-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88328-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88329-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88330-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88331-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88332-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88333-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88334-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88335-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88312-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	51115-CBPA1_HUMAN@pmd
74339-CBPA2_HUMAN@pmd	88313-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	51116-CBPA1_HUMAN@pmd
74339-CBPA2_HUMAN@pmd	88314-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	51117-CBPA1_HUMAN@pmd
74339-CBPA2_HUMAN@pmd	88315-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88316-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88317-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88318-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88319-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88320-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88321-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	88322-CBP1_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86640-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86641-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86642-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86643-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86644-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86645-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86646-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86647-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86648-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86649-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86650-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86651-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86652-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86653-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86654-CBPC_HUMAN@ec
74339-CBPA2_HUMAN@pmd	86655-CBPC_HUMAN@ec
76537-KICH_HUMAN@ec	76537-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76536-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76538-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76539-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76540-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76541-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76542-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76543-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76544-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76545-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76546-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76547-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76548-KICH_HUMAN@ec
76537-KICH_HUMAN@ec	76549-KICH_HUMAN@ec
79740-PRN3_HUMAN@ec	79740-PRN3_HUMAN@ec
79740-PRN3_HUMAN@ec	79741-PRN3_HUMAN@ec
79740-PRN3_HUMAN@ec	79742-PRN3_HUMAN@ec
79740-PRN3_HUMAN@ec	79743-PRN3_HUMAN@ec
79740-PRN3_HUMAN@ec	79744-PRN3_HUMAN@ec
79740-PRN3_HUMAN@ec	81928-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81929-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81930-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81931-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81932-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81933-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81934-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81935-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81936-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81937-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81938-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	81939-CFAD_HUMAN@ec
79740-PRN3_HUMAN@ec	80776-CATG_HUMAN@ec
79740-PRN3_HUMAN@ec	80777-CATG_HUMAN@ec
79740-PRN3_HUMAN@ec	80778-CATG_HUMAN@ec
79740-PRN3_HUMAN@ec	80779-CATG_HUMAN@ec
79740-PRN3_HUMAN@ec	82036-CLCR_HUMAN@ec
79740-PRN3_HUMAN@ec	82037-CLCR_HUMAN@ec
79740-PRN3_HUMAN@ec	82038-CLCR_HUMAN@ec
79740-PRN3_HUMAN@ec	86263-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86237-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86238-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86239-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86240-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86241-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86242-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86243-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86244-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86245-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86246-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86247-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86248-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86249-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86250-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86251-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86252-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86253-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86254-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86255-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86256-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86257-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86258-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86259-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86260-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86261-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	86262-EL2A_HUMAN@ec
79740-PRN3_HUMAN@ec	77670-EL3A_HUMAN@ec
79740-PRN3_HUMAN@ec	77669-EL3A_HUMAN@ec
79740-PRN3_HUMAN@ec	77671-EL3A_HUMAN@ec
79740-PRN3_HUMAN@ec	77672-EL3A_HUMAN@ec
79740-PRN3_HUMAN@ec	77673-EL3A_HUMAN@ec
79740-PRN3_HUMAN@ec	77674-EL3A_HUMAN@ec
79740-PRN3_HUMAN@ec	77675-EL3A_HUMAN@ec
79740-PRN3_HUMAN@ec	77676-EL3A_HUMAN@ec
80645-AICD_HUMAN@ec	80645-AICD_HUMAN@ec
80645-AICD_HUMAN@ec	80646-AICD_HUMAN@ec
80645-AICD_HUMAN@ec	80647-AICD_HUMAN@ec
80645-AICD_HUMAN@ec	80648-AICD_HUMAN@ec
80645-AICD_HUMAN@ec	80649-AICD_HUMAN@ec
80645-AICD_HUMAN@ec	80650-AICD_HUMAN@ec
80645-AICD_HUMAN@ec	80651-AICD_HUMAN@ec
80645-AICD_HUMAN@ec	80652-AICD_HUMAN@ec
87829-CPT2_HUMAN@ec	87829-CPT2_HUMAN@ec
87829-CPT2_HUMAN@ec	87830-CPT2_HUMAN@ec
87829-CPT2_HUMAN@ec	87831-CPT2_HUMAN@ec
87829-CPT2_HUMAN@ec	87832-CPT2_HUMAN@ec
34282-PTPRA_HUMAN@pmd	34282-PTPRA_HUMAN@pmd
34282-PTPRA_HUMAN@pmd	34281-PTPRA_HUMAN@pmd
34282-PTPRA_HUMAN@pmd	34283-PTPRA_HUMAN@pmd
34282-PTPRA_HUMAN@pmd	34284-PTPRA_HUMAN@pmd
34282-PTPRA_HUMAN@pmd	34285-PTPRA_HUMAN@pmd
35669-IOD1_HUMAN@pmd	35669-IOD1_HUMAN@pmd
35669-IOD1_HUMAN@pmd	35670-IOD1_HUMAN@pmd
35669-IOD1_HUMAN@pmd	35671-IOD1_HUMAN@pmd
42927-SLAF1_HUMAN@pmd	42927-SLAF1_HUMAN@pmd
42927-SLAF1_HUMAN@pmd	42928-SLAF1_HUMAN@pmd
42927-SLAF1_HUMAN@pmd	42929-SLAF1_HUMAN@pmd
43329-MPRD_HUMAN@pmd	43329-MPRD_HUMAN@pmd
43329-MPRD_HUMAN@pmd	43330-MPRD_HUMAN@pmd
43329-MPRD_HUMAN@pmd	43331-MPRD_HUMAN@pmd
43329-MPRD_HUMAN@pmd	43332-MPRD_HUMAN@pmd
43329-MPRD_HUMAN@pmd	43333-MPRD_HUMAN@pmd
43329-MPRD_HUMAN@pmd	43334-MPRD_HUMAN@pmd
45651-ZAP70_HUMAN@pmd	45651-ZAP70_HUMAN@pmd
45651-ZAP70_HUMAN@pmd	45650-ZAP70_HUMAN@pmd
46545-RU1C_HUMAN@pmd	46545-RU1C_HUMAN@pmd
46545-RU1C_HUMAN@pmd	46546-RU1C_HUMAN@pmd
46545-RU1C_HUMAN@pmd	46547-RU1C_HUMAN@pmd
46545-RU1C_HUMAN@pmd	46548-RU1C_HUMAN@pmd
46545-RU1C_HUMAN@pmd	46549-RU1C_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49181-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49182-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49183-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49184-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49185-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49186-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49187-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49188-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49189-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49190-BRCA1_HUMAN@pmd
49181-BRCA1_HUMAN@pmd	49191-BRCA1_HUMAN@pmd
50907-FKBP2_HUMAN@pmd	50907-FKBP2_HUMAN@pmd
50907-FKBP2_HUMAN@pmd	50905-FKBP2_HUMAN@pmd
50907-FKBP2_HUMAN@pmd	50906-FKBP2_HUMAN@pmd
52029-VEGP_HUMAN@pmd	52029-VEGP_HUMAN@pmd
52029-VEGP_HUMAN@pmd	52027-VEGP_HUMAN@pmd
52029-VEGP_HUMAN@pmd	52028-VEGP_HUMAN@pmd
52029-VEGP_HUMAN@pmd	52030-VEGP_HUMAN@pmd
52029-VEGP_HUMAN@pmd	52031-VEGP_HUMAN@pmd
52029-VEGP_HUMAN@pmd	52032-VEGP_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52330-AOFA_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52272-AOFB_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52331-AOFA_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52332-AOFA_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52333-AOFA_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52334-AOFA_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52335-AOFA_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52336-AOFA_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52337-AOFA_HUMAN@pmd
52330-AOFA_HUMAN@pmd	52338-AOFA_HUMAN@pmd
54157-LMAN1_HUMAN@pmd	54157-LMAN1_HUMAN@pmd
60015-PDE4B_HUMAN@pmd	60015-PDE4B_HUMAN@pmd
63213-ALDR_HUMAN@pmd	63213-ALDR_HUMAN@pmd
63213-ALDR_HUMAN@pmd	63212-ALDR_HUMAN@pmd
63213-ALDR_HUMAN@pmd	63214-ALDR_HUMAN@pmd
63213-ALDR_HUMAN@pmd	63215-ALDR_HUMAN@pmd
63213-ALDR_HUMAN@pmd	63216-ALDR_HUMAN@pmd
63213-ALDR_HUMAN@pmd	63217-ALDR_HUMAN@pmd
63213-ALDR_HUMAN@pmd	63218-ALDR_HUMAN@pmd
63213-ALDR_HUMAN@pmd	63219-ALDR_HUMAN@pmd
63213-ALDR_HUMAN@pmd	81062-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81061-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81063-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81064-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81065-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81066-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81067-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81068-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81069-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81070-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81071-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81072-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81073-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81074-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81075-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81076-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81077-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81078-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81079-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	81080-AKA1_HUMAN@ec
63213-ALDR_HUMAN@pmd	90442-AKC1_HUMAN@ec
63213-ALDR_HUMAN@pmd	90441-AKC1_HUMAN@ec
63213-ALDR_HUMAN@pmd	90443-AKC1_HUMAN@ec
63213-ALDR_HUMAN@pmd	90444-AKC1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87834-AKD1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87833-AKD1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87835-AKD1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87836-AKD1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87837-AKD1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87838-AKD1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87839-AKD1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87840-AKD1_HUMAN@ec
63213-ALDR_HUMAN@pmd	87841-AKD1_HUMAN@ec
63886-FBRL_HUMAN@pmd	63886-FBRL_HUMAN@pmd
64443-CSF2R_HUMAN@pmd	64443-CSF2R_HUMAN@pmd
64443-CSF2R_HUMAN@pmd	64442-CSF2R_HUMAN@pmd
64954-IREB1_HUMAN@pmd	64954-IREB1_HUMAN@pmd
64954-IREB1_HUMAN@pmd	64953-IREB1_HUMAN@pmd
64954-IREB1_HUMAN@pmd	64955-IREB1_HUMAN@pmd
64954-IREB1_HUMAN@pmd	64956-IREB1_HUMAN@pmd
67201-CCL5_HUMAN@pmd	67201-CCL5_HUMAN@pmd
67201-CCL5_HUMAN@pmd	67200-CCL5_HUMAN@pmd
67201-CCL5_HUMAN@pmd	67202-CCL5_HUMAN@pmd
67201-CCL5_HUMAN@pmd	67203-CCL5_HUMAN@pmd
67201-CCL5_HUMAN@pmd	67204-CCL5_HUMAN@pmd
67201-CCL5_HUMAN@pmd	67205-CCL5_HUMAN@pmd
67201-CCL5_HUMAN@pmd	67206-CCL5_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50889-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50890-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50891-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50892-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50893-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50894-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50895-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50896-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50897-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50898-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50899-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	50900-CCL11_HUMAN@pmd
67201-CCL5_HUMAN@pmd	52939-CCL2_HUMAN@pmd
67201-CCL5_HUMAN@pmd	52940-CCL2_HUMAN@pmd
67201-CCL5_HUMAN@pmd	52941-CCL2_HUMAN@pmd
67201-CCL5_HUMAN@pmd	52942-CCL2_HUMAN@pmd
67201-CCL5_HUMAN@pmd	52943-CCL2_HUMAN@pmd
67201-CCL5_HUMAN@pmd	52944-CCL2_HUMAN@pmd
67201-CCL5_HUMAN@pmd	52945-CCL2_HUMAN@pmd
67201-CCL5_HUMAN@pmd	52946-CCL2_HUMAN@pmd
67201-CCL5_HUMAN@pmd	56550-CCL4_HUMAN@pmd
67201-CCL5_HUMAN@pmd	56549-CCL4_HUMAN@pmd
67201-CCL5_HUMAN@pmd	56551-CCL4_HUMAN@pmd
67201-CCL5_HUMAN@pmd	56552-CCL4_HUMAN@pmd
67201-CCL5_HUMAN@pmd	56553-CCL4_HUMAN@pmd
67201-CCL5_HUMAN@pmd	56554-CCL4_HUMAN@pmd
67201-CCL5_HUMAN@pmd	56555-CCL4_HUMAN@pmd
67201-CCL5_HUMAN@pmd	56556-CCL4_HUMAN@pmd
67201-CCL5_HUMAN@pmd	74161-CCL3_HUMAN@pmd
67201-CCL5_HUMAN@pmd	74162-CCL3_HUMAN@pmd
67201-CCL5_HUMAN@pmd	74163-CCL3_HUMAN@pmd
74344-CRGD_HUMAN@pmd	74344-CRGD_HUMAN@pmd
77174-THIM_HUMAN@ec	77174-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77175-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77176-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77177-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77178-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77179-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77180-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77181-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77182-THIM_HUMAN@ec
77174-THIM_HUMAN@ec	77183-THIM_HUMAN@ec
79979-IOD3_HUMAN@ec	79979-IOD3_HUMAN@ec
79979-IOD3_HUMAN@ec	79977-IOD3_HUMAN@ec
79979-IOD3_HUMAN@ec	79978-IOD3_HUMAN@ec
33811-CY24B_HUMAN@pmd	33811-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33812-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33813-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33814-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33815-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33816-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33817-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33818-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33819-CY24B_HUMAN@pmd
33811-CY24B_HUMAN@pmd	33820-CY24B_HUMAN@pmd
36231-RU17_HUMAN@pmd	36231-RU17_HUMAN@pmd
36231-RU17_HUMAN@pmd	36232-RU17_HUMAN@pmd
36231-RU17_HUMAN@pmd	36233-RU17_HUMAN@pmd
43604-ODPB_HUMAN@pmd	43604-ODPB_HUMAN@pmd
43604-ODPB_HUMAN@pmd	43605-ODPB_HUMAN@pmd
43604-ODPB_HUMAN@pmd	43606-ODPB_HUMAN@pmd
43604-ODPB_HUMAN@pmd	41454-ODBB_HUMAN@pmd
43604-ODPB_HUMAN@pmd	41455-ODBB_HUMAN@pmd
43604-ODPB_HUMAN@pmd	41456-ODBB_HUMAN@pmd
43604-ODPB_HUMAN@pmd	41457-ODBB_HUMAN@pmd
58043-NLTP_HUMAN@pmd	58043-NLTP_HUMAN@pmd
58043-NLTP_HUMAN@pmd	58042-NLTP_HUMAN@pmd
58043-NLTP_HUMAN@pmd	58044-NLTP_HUMAN@pmd
58043-NLTP_HUMAN@pmd	58045-NLTP_HUMAN@pmd
58043-NLTP_HUMAN@pmd	58046-NLTP_HUMAN@pmd
58043-NLTP_HUMAN@pmd	58047-NLTP_HUMAN@pmd
58043-NLTP_HUMAN@pmd	58048-NLTP_HUMAN@pmd
58360-B4GT1_HUMAN@pmd	58360-B4GT1_HUMAN@pmd
