cluster_representative	cluster_component
90662-DALD_KLEPN@ec	82755-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82756-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82757-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82758-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82759-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82760-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82761-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82750-UXAB_ECOLI@ec
90662-DALD_KLEPN@ec	82751-UXAB_ECOLI@ec
93926-CHIS_NOCSP@ec	93926-CHIS_NOCSP@ec
93926-CHIS_NOCSP@ec	93927-CHIS_NOCSP@ec
93926-CHIS_NOCSP@ec	93928-CHIS_NOCSP@ec
93926-CHIS_NOCSP@ec	93929-CHIS_NOCSP@ec
93926-CHIS_NOCSP@ec	93930-CHIS_NOCSP@ec
93926-CHIS_NOCSP@ec	93931-CHIS_NOCSP@ec
93926-CHIS_NOCSP@ec	59712-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59713-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59714-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59715-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59716-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59717-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59718-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59719-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59720-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59721-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59722-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59723-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59724-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59725-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59710-CHIS_STRSN@pmd
93926-CHIS_NOCSP@ec	59711-CHIS_STRSN@pmd
95078-CITG_ECO57@ec	95078-CITG_ECO57@ec
95078-CITG_ECO57@ec	95077-CITG_ECO57@ec
95078-CITG_ECO57@ec	95079-CITG_ECO57@ec
95078-CITG_ECO57@ec	95080-CITG_ECO57@ec
97670-PHOA_ASPNG@ec	97670-PHOA_ASPNG@ec
97670-PHOA_ASPNG@ec	97671-PHOA_ASPNG@ec
97670-PHOA_ASPNG@ec	97672-PHOA_ASPNG@ec
97670-PHOA_ASPNG@ec	97673-PHOA_ASPNG@ec
97670-PHOA_ASPNG@ec	97674-PHOA_ASPNG@ec
97670-PHOA_ASPNG@ec	97675-PHOA_ASPNG@ec
97670-PHOA_ASPNG@ec	97676-PHOA_ASPNG@ec
97670-PHOA_ASPNG@ec	97677-PHOA_ASPNG@ec
97670-PHOA_ASPNG@ec	97678-PHOA_ASPNG@ec
98374-ENRN_BPT3@ec	98374-ENRN_BPT3@ec
98374-ENRN_BPT3@ec	98375-ENRN_BPT3@ec
98374-ENRN_BPT3@ec	98376-ENRN_BPT3@ec
98374-ENRN_BPT3@ec	98377-ENRN_BPT3@ec
98374-ENRN_BPT3@ec	98378-ENRN_BPT3@ec
98374-ENRN_BPT3@ec	98379-ENRN_BPT3@ec
3335-A40633@yana	3335-A40633@yana
3335-A40633@yana	3336-A40633@yana
3335-A40633@yana	3337-A40633@yana
3335-A40633@yana	3338-A40633@yana
3335-A40633@yana	3339-A40633@yana
3335-A40633@yana	3340-A40633@yana
3335-A40633@yana	3341-A40633@yana
3335-A40633@yana	3342-A40633@yana
3335-A40633@yana	3343-A40633@yana
3335-A40633@yana	3344-A40633@yana
3335-A40633@yana	3345-A40633@yana
3335-A40633@yana	3346-A40633@yana
3335-A40633@yana	3347-A40633@yana
3335-A40633@yana	3348-A40633@yana
3335-A40633@yana	3349-A40633@yana
3335-A40633@yana	3350-A40633@yana
3335-A40633@yana	70099-A990846@direct1
3335-A40633@yana	70100-A990846@direct1
3335-A40633@yana	70101-A990846@direct1
3335-A40633@yana	70102-A990846@direct1
3335-A40633@yana	70103-A990846@direct1
3335-A40633@yana	70104-A990846@direct1
4519-A24089@yana	4519-A24089@yana
4519-A24089@yana	4520-A24089@yana
4519-A24089@yana	4521-A24089@yana
4519-A24089@yana	4522-A24089@yana
4519-A24089@yana	4523-A24089@yana
4519-A24089@yana	4524-A24089@yana
4519-A24089@yana	4525-A24089@yana
4519-A24089@yana	4526-A24089@yana
4743-A47702@yana	4743-A47702@yana
4743-A47702@yana	4742-A47702@yana
4743-A47702@yana	81034-EXG1_YEAST@ec
4743-A47702@yana	81035-EXG1_YEAST@ec
4743-A47702@yana	81036-EXG1_YEAST@ec
4743-A47702@yana	81037-EXG1_YEAST@ec
4743-A47702@yana	81038-EXG1_YEAST@ec
4743-A47702@yana	81039-EXG1_YEAST@ec
4743-A47702@yana	81040-EXG1_YEAST@ec
4743-A47702@yana	81041-EXG1_YEAST@ec
4743-A47702@yana	81042-EXG1_YEAST@ec
4743-A47702@yana	81043-EXG1_YEAST@ec
4743-A47702@yana	81044-EXG1_YEAST@ec
4743-A47702@yana	81045-EXG1_YEAST@ec
4743-A47702@yana	81046-EXG1_YEAST@ec
6311-OKBYRC@yana	6311-OKBYRC@yana
6311-OKBYRC@yana	6312-OKBYRC@yana
6311-OKBYRC@yana	6313-OKBYRC@yana
6311-OKBYRC@yana	6314-OKBYRC@yana
6311-OKBYRC@yana	6315-OKBYRC@yana
6311-OKBYRC@yana	6316-OKBYRC@yana
6311-OKBYRC@yana	6317-OKBYRC@yana
6311-OKBYRC@yana	6318-OKBYRC@yana
7527-S21733@yana	7527-S21733@yana
7527-S21733@yana	12791-2124@disease
9319-2166@disease	9319-2166@disease
9319-2166@disease	9320-2166@disease
9319-2166@disease	9321-2166@disease
9319-2166@disease	11468-1705@disease
9319-2166@disease	11469-1705@disease
9319-2166@disease	28781-P13866@humsvar
9319-2166@disease	11470-1705@disease
9319-2166@disease	28782-P13866@humsvar
9319-2166@disease	11471-1705@disease
9319-2166@disease	11472-1705@disease
9319-2166@disease	11473-1705@disease
9319-2166@disease	11474-1705@disease
9319-2166@disease	11475-1705@disease
9319-2166@disease	61235-SC5A1_RABIT@pmd
9319-2166@disease	11476-1705@disease
9319-2166@disease	61236-SC5A1_RABIT@pmd
9319-2166@disease	11477-1705@disease
9319-2166@disease	11478-1705@disease
9319-2166@disease	11479-1705@disease
9319-2166@disease	11480-1705@disease
9319-2166@disease	11481-1705@disease
9319-2166@disease	11482-1705@disease
9319-2166@disease	11483-1705@disease
9319-2166@disease	11484-1705@disease
9319-2166@disease	13089-218@disease
9479-40@disease	9479-40@disease
9479-40@disease	9480-40@disease
9479-40@disease	26184-Q13148@humsvar
9479-40@disease	9481-40@disease
9479-40@disease	26185-Q13148@humsvar
9479-40@disease	9482-40@disease
9479-40@disease	26186-Q13148@humsvar
9479-40@disease	9483-40@disease
9479-40@disease	26187-Q13148@humsvar
9479-40@disease	9484-40@disease
9479-40@disease	26188-Q13148@humsvar
9479-40@disease	9485-40@disease
9479-40@disease	26189-Q13148@humsvar
9479-40@disease	9486-40@disease
9479-40@disease	26190-Q13148@humsvar
9479-40@disease	9487-40@disease
9479-40@disease	26191-Q13148@humsvar
9479-40@disease	9488-40@disease
9479-40@disease	26192-Q13148@humsvar
9479-40@disease	26193-Q13148@humsvar
9479-40@disease	26194-Q13148@humsvar
9479-40@disease	26195-Q13148@humsvar
9479-40@disease	26196-Q13148@humsvar
9479-40@disease	26197-Q13148@humsvar
9479-40@disease	26198-Q13148@humsvar
9735-329@disease	9735-329@disease
9735-329@disease	9736-329@disease
9735-329@disease	9737-329@disease
9735-329@disease	9303-157@disease
9735-329@disease	9304-157@disease
9895-1864@disease	9895-1864@disease
9895-1864@disease	20078-P07196@humsvar
9895-1864@disease	20079-P07196@humsvar
9895-1864@disease	20080-P07196@humsvar
9895-1864@disease	20081-P07196@humsvar
9895-1864@disease	20082-P07196@humsvar
9895-1864@disease	20083-P07196@humsvar
9895-1864@disease	20084-P07196@humsvar
9895-1864@disease	14554-1101@disease
9895-1864@disease	14555-1101@disease
10407-875@disease	10407-875@disease
10407-875@disease	32288-CHK2_HUMAN@pmd
10407-875@disease	32289-CHK2_HUMAN@pmd
10407-875@disease	32290-CHK2_HUMAN@pmd
10407-875@disease	31270-O96017@humsvar
10407-875@disease	31271-O96017@humsvar
10407-875@disease	31272-O96017@humsvar
10407-875@disease	31273-O96017@humsvar
10407-875@disease	31274-O96017@humsvar
10407-875@disease	31275-O96017@humsvar
10407-875@disease	31276-O96017@humsvar
10407-875@disease	31277-O96017@humsvar
10407-875@disease	31278-O96017@humsvar
10407-875@disease	31279-O96017@humsvar
10407-875@disease	31280-O96017@humsvar
10407-875@disease	31281-O96017@humsvar
10407-875@disease	31282-O96017@humsvar
10407-875@disease	14771-1579@disease
10407-875@disease	9244-1998@disease
10407-875@disease	32285-CHK2_HUMAN@pmd
10407-875@disease	32286-CHK2_HUMAN@pmd
10407-875@disease	32287-CHK2_HUMAN@pmd
10791-1309@disease	10791-1309@disease
10983-865@disease	10983-865@disease
11719-736@disease	11719-736@disease
11719-736@disease	11720-736@disease
11719-736@disease	11721-736@disease
11719-736@disease	11722-736@disease
11719-736@disease	11723-736@disease
11719-736@disease	11724-736@disease
11719-736@disease	11725-736@disease
11719-736@disease	11726-736@disease
11719-736@disease	17618-Q96NR8@humsvar
11719-736@disease	17619-Q96NR8@humsvar
11719-736@disease	17620-Q96NR8@humsvar
11879-1946@disease	11879-1946@disease
11879-1946@disease	11878-1946@disease
11879-1946@disease	13229-1528@disease
11879-1946@disease	13230-1528@disease
11879-1946@disease	13231-1528@disease
11879-1946@disease	31443-COLI_HUMAN@pmd
11879-1946@disease	31444-COLI_HUMAN@pmd
12103-791@disease	12103-791@disease
12103-791@disease	30887-Q13936@humsvar
12103-791@disease	12104-791@disease
12103-791@disease	30888-Q13936@humsvar
12103-791@disease	12594-357@disease
12103-791@disease	58386-CAC1C_HUMAN@pmd
12103-791@disease	12595-357@disease
12103-791@disease	58387-CAC1C_HUMAN@pmd
12103-791@disease	58388-CAC1C_HUMAN@pmd
12103-791@disease	12346-1262@disease
12103-791@disease	12347-1262@disease
12103-791@disease	20448-O60840@humsvar
12103-791@disease	20449-O60840@humsvar
12103-791@disease	20450-O60840@humsvar
12103-791@disease	20451-O60840@humsvar
12103-791@disease	20452-O60840@humsvar
12103-791@disease	20453-O60840@humsvar
12103-791@disease	20454-O60840@humsvar
12103-791@disease	20455-O60840@humsvar
12103-791@disease	20456-O60840@humsvar
12103-791@disease	20457-O60840@humsvar
12103-791@disease	20458-O60840@humsvar
12103-791@disease	20459-O60840@humsvar
12103-791@disease	20460-O60840@humsvar
12103-791@disease	20461-O60840@humsvar
12103-791@disease	20462-O60840@humsvar
12103-791@disease	20444-O60840@humsvar
12103-791@disease	20445-O60840@humsvar
12103-791@disease	20446-O60840@humsvar
12103-791@disease	20447-O60840@humsvar
12103-791@disease	11586-1163@disease
12103-791@disease	11587-1163@disease
12103-791@disease	13123-1176@disease
12103-791@disease	13124-1176@disease
12103-791@disease	48774-CAC1C_RABIT@pmd
12103-791@disease	48773-CAC1C_RABIT@pmd
12103-791@disease	48775-CAC1C_RABIT@pmd
12103-791@disease	48776-CAC1C_RABIT@pmd
12103-791@disease	48777-CAC1C_RABIT@pmd
12103-791@disease	48778-CAC1C_RABIT@pmd
12103-791@disease	48779-CAC1C_RABIT@pmd
12103-791@disease	48780-CAC1C_RABIT@pmd
12103-791@disease	9673-535@disease
12103-791@disease	9674-535@disease
12103-791@disease	11405-597@disease
12103-791@disease	11404-597@disease
12103-791@disease	9776-983@disease
12103-791@disease	9521-1239@disease
12103-791@disease	9777-983@disease
12103-791@disease	9522-1239@disease
12103-791@disease	69877-A992140@direct1
12103-791@disease	69878-A992140@direct1
12103-791@disease	69879-A992140@direct1
12103-791@disease	69880-A992140@direct1
12103-791@disease	9465-678@disease
12103-791@disease	11513-916@disease
12103-791@disease	15609-908@disease
12103-791@disease	9466-678@disease
12103-791@disease	11514-916@disease
12103-791@disease	15610-908@disease
12103-791@disease	13339-101@disease
12103-791@disease	13338-101@disease
12103-791@disease	8956-834@disease
12103-791@disease	14722-903@disease
12103-791@disease	14723-903@disease
12103-791@disease	8621-1322@disease
12103-791@disease	8622-1322@disease
12103-791@disease	14648-955@disease
12103-791@disease	14649-955@disease
12103-791@disease	8957-834@disease
12103-791@disease	15518-584@disease
12103-791@disease	15519-584@disease
12327-421@disease	12327-421@disease
12327-421@disease	12328-421@disease
12327-421@disease	12329-421@disease
12327-421@disease	12330-421@disease
12327-421@disease	12331-421@disease
12327-421@disease	12332-421@disease
12327-421@disease	12333-421@disease
12647-1119@disease	12647-1119@disease
12647-1119@disease	12646-1119@disease
12743-170@disease	12743-170@disease
12743-170@disease	12742-170@disease
13191-124@disease	13191-124@disease
13191-124@disease	13192-124@disease
13191-124@disease	13193-124@disease
13191-124@disease	13194-124@disease
13191-124@disease	13195-124@disease
13191-124@disease	13196-124@disease
13191-124@disease	13197-124@disease
13191-124@disease	21460-P55072@humsvar
13191-124@disease	21461-P55072@humsvar
13543-650@disease	13543-650@disease
13543-650@disease	25744-O75503@humsvar
13543-650@disease	25745-O75503@humsvar
13543-650@disease	25746-O75503@humsvar
13543-650@disease	25747-O75503@humsvar
13543-650@disease	25748-O75503@humsvar
13543-650@disease	25749-O75503@humsvar
13543-650@disease	25750-O75503@humsvar
13543-650@disease	25751-O75503@humsvar
13543-650@disease	14808-2185@disease
13543-650@disease	25752-O75503@humsvar
13543-650@disease	25753-O75503@humsvar
13543-650@disease	25754-O75503@humsvar
13543-650@disease	25755-O75503@humsvar
13543-650@disease	25756-O75503@humsvar
13543-650@disease	25757-O75503@humsvar
13575-355@disease	13575-355@disease
13575-355@disease	13576-355@disease
13575-355@disease	13577-355@disease
13575-355@disease	13578-355@disease
13575-355@disease	22108-Q9Y2V3@humsvar
13671-328@disease	13671-328@disease
13671-328@disease	13672-328@disease
13671-328@disease	13673-328@disease
13671-328@disease	17866-Q9Y3Z3@humsvar
13671-328@disease	17867-Q9Y3Z3@humsvar
13671-328@disease	17868-Q9Y3Z3@humsvar
13671-328@disease	17869-Q9Y3Z3@humsvar
13671-328@disease	17870-Q9Y3Z3@humsvar
13671-328@disease	17871-Q9Y3Z3@humsvar
13991-944@disease	13991-944@disease
14855-1750@disease	14855-1750@disease
14855-1750@disease	12187-1343@disease
15015-890@disease	15015-890@disease
15015-890@disease	15014-890@disease
15143-656@disease	15143-656@disease
15143-656@disease	29927-Q9BX84@humsvar
15751-2094@disease	15751-2094@disease
15751-2094@disease	15752-2094@disease
15751-2094@disease	15753-2094@disease
15751-2094@disease	30009-O95343@humsvar
15751-2094@disease	30010-O95343@humsvar
15751-2094@disease	30011-O95343@humsvar
15751-2094@disease	30012-O95343@humsvar
15751-2094@disease	30013-O95343@humsvar
15751-2094@disease	30014-O95343@humsvar
15751-2094@disease	30015-O95343@humsvar
16359-Q6Y7W6@humsvar	16359-Q6Y7W6@humsvar
16359-Q6Y7W6@humsvar	16360-Q6Y7W6@humsvar
16359-Q6Y7W6@humsvar	16361-Q6Y7W6@humsvar
16359-Q6Y7W6@humsvar	16362-Q6Y7W6@humsvar
16359-Q6Y7W6@humsvar	16363-Q6Y7W6@humsvar
16359-Q6Y7W6@humsvar	16364-Q6Y7W6@humsvar
16391-Q9NZ94@humsvar	16391-Q9NZ94@humsvar
16903-Q92574@humsvar	16903-Q92574@humsvar
16903-Q92574@humsvar	16904-Q92574@humsvar
16903-Q92574@humsvar	16905-Q92574@humsvar
16903-Q92574@humsvar	16906-Q92574@humsvar
16903-Q92574@humsvar	16907-Q92574@humsvar
17255-Q9BY32@humsvar	17255-Q9BY32@humsvar
17895-Q96M96@humsvar	17895-Q96M96@humsvar
18055-Q6P1J9@humsvar	18055-Q6P1J9@humsvar
18055-Q6P1J9@humsvar	10613-184@disease
18055-Q6P1J9@humsvar	10614-184@disease
18631-P40200@humsvar	18631-P40200@humsvar
18823-Q9H3S4@humsvar	18823-Q9H3S4@humsvar
18823-Q9H3S4@humsvar	18821-Q9H3S4@humsvar
18823-Q9H3S4@humsvar	18822-Q9H3S4@humsvar
19559-Q7Z4N2@humsvar	19559-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19560-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19561-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19562-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19563-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19564-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19565-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19566-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19567-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19568-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19569-Q7Z4N2@humsvar
19559-Q7Z4N2@humsvar	19570-Q7Z4N2@humsvar
19591-Q6ZW61@humsvar	19591-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19592-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19593-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19594-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19595-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19596-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19597-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19598-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19599-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19600-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19601-Q6ZW61@humsvar
19591-Q6ZW61@humsvar	19602-Q6ZW61@humsvar
19751-P37198@humsvar	19751-P37198@humsvar
20807-Q96EN8@humsvar	20807-Q96EN8@humsvar
20807-Q96EN8@humsvar	20805-Q96EN8@humsvar
20807-Q96EN8@humsvar	20806-Q96EN8@humsvar
21927-O14936@humsvar	21927-O14936@humsvar
21927-O14936@humsvar	21928-O14936@humsvar
21927-O14936@humsvar	21929-O14936@humsvar
21927-O14936@humsvar	21930-O14936@humsvar
22663-Q5TD94@humsvar	22663-Q5TD94@humsvar
23943-P32754@humsvar	23943-P32754@humsvar
23943-P32754@humsvar	23944-P32754@humsvar
23943-P32754@humsvar	23945-P32754@humsvar
24167-O95817@humsvar	24167-O95817@humsvar
24167-O95817@humsvar	24168-O95817@humsvar
24167-O95817@humsvar	24169-O95817@humsvar
24167-O95817@humsvar	24170-O95817@humsvar
24167-O95817@humsvar	24171-O95817@humsvar
24167-O95817@humsvar	24172-O95817@humsvar
24167-O95817@humsvar	24173-O95817@humsvar
24615-P81172@humsvar	24615-P81172@humsvar
24615-P81172@humsvar	24614-P81172@humsvar
24615-P81172@humsvar	24616-P81172@humsvar
24615-P81172@humsvar	12462-288@disease
26023-P03905@humsvar	26023-P03905@humsvar
26023-P03905@humsvar	26024-P03905@humsvar
26023-P03905@humsvar	10706-1392@disease
26023-P03905@humsvar	10707-1392@disease
26023-P03905@humsvar	10708-1392@disease
26023-P03905@humsvar	10709-1392@disease
27495-Q13642@humsvar	27495-Q13642@humsvar
27495-Q13642@humsvar	27496-Q13642@humsvar
27495-Q13642@humsvar	27497-Q13642@humsvar
27495-Q13642@humsvar	27498-Q13642@humsvar
27495-Q13642@humsvar	27499-Q13642@humsvar
27495-Q13642@humsvar	27500-Q13642@humsvar
27687-Q9UPZ3@humsvar	27687-Q9UPZ3@humsvar
27687-Q9UPZ3@humsvar	27686-Q9UPZ3@humsvar
27783-Q12756@humsvar	27783-Q12756@humsvar
27783-Q12756@humsvar	27782-Q12756@humsvar
27783-Q12756@humsvar	20959-O60333@humsvar
27783-Q12756@humsvar	12181-497@disease
27783-Q12756@humsvar	12182-497@disease
27783-Q12756@humsvar	12183-497@disease
27783-Q12756@humsvar	12184-497@disease
30087-Q15319@humsvar	30087-Q15319@humsvar
30087-Q15319@humsvar	13126-571@disease
30279-O75665@humsvar	30279-O75665@humsvar
30279-O75665@humsvar	30280-O75665@humsvar
30279-O75665@humsvar	30281-O75665@humsvar
30279-O75665@humsvar	30282-O75665@humsvar
30535-P38117@humsvar	30535-P38117@humsvar
30535-P38117@humsvar	10410-1902@disease
30535-P38117@humsvar	10411-1902@disease
30791-P21549@humsvar	30791-P21549@humsvar
30791-P21549@humsvar	30792-P21549@humsvar
30791-P21549@humsvar	30793-P21549@humsvar
30791-P21549@humsvar	30794-P21549@humsvar
30791-P21549@humsvar	30795-P21549@humsvar
30791-P21549@humsvar	30796-P21549@humsvar
30791-P21549@humsvar	30797-P21549@humsvar
30791-P21549@humsvar	12110-899@disease
30791-P21549@humsvar	30798-P21549@humsvar
30791-P21549@humsvar	12111-899@disease
30791-P21549@humsvar	30799-P21549@humsvar
30791-P21549@humsvar	46031-SPYA_HUMAN@pmd
30791-P21549@humsvar	12112-899@disease
30791-P21549@humsvar	15280-1624@disease
30791-P21549@humsvar	30800-P21549@humsvar
30791-P21549@humsvar	46032-SPYA_HUMAN@pmd
30791-P21549@humsvar	30801-P21549@humsvar
30791-P21549@humsvar	46033-SPYA_HUMAN@pmd
30791-P21549@humsvar	30802-P21549@humsvar
30791-P21549@humsvar	46034-SPYA_HUMAN@pmd
30791-P21549@humsvar	30803-P21549@humsvar
30791-P21549@humsvar	30804-P21549@humsvar
30791-P21549@humsvar	30805-P21549@humsvar
30791-P21549@humsvar	30806-P21549@humsvar
30791-P21549@humsvar	30807-P21549@humsvar
30791-P21549@humsvar	30808-P21549@humsvar
30791-P21549@humsvar	13017-2049@disease
30791-P21549@humsvar	30809-P21549@humsvar
30791-P21549@humsvar	13018-2049@disease
30791-P21549@humsvar	30810-P21549@humsvar
30791-P21549@humsvar	13019-2049@disease
30791-P21549@humsvar	30811-P21549@humsvar
30791-P21549@humsvar	13020-2049@disease
30791-P21549@humsvar	30812-P21549@humsvar
30791-P21549@humsvar	30813-P21549@humsvar
30791-P21549@humsvar	30814-P21549@humsvar
30791-P21549@humsvar	30815-P21549@humsvar
30791-P21549@humsvar	91007-SGAA_HYPME@ec
30791-P21549@humsvar	91006-SGAA_HYPME@ec
32199-MTR1_RHOSH@pmd	32199-MTR1_RHOSH@pmd
32199-MTR1_RHOSH@pmd	32198-MTR1_RHOSH@pmd
33031-LACY_STRTR@pmd	33031-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33032-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33033-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33034-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33035-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33036-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33037-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33038-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33039-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33040-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33041-LACY_STRTR@pmd
33031-LACY_STRTR@pmd	33042-LACY_STRTR@pmd
34279-PMA1_SCHPO@pmd	34279-PMA1_SCHPO@pmd
34279-PMA1_SCHPO@pmd	50144-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50145-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50146-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50147-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50148-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50149-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93829-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50150-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93830-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50151-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93831-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	34280-PMA1_SCHPO@pmd
34279-PMA1_SCHPO@pmd	50152-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93832-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50153-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93833-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50122-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50154-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93834-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50123-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50155-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93835-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50124-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50156-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93836-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50125-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50157-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93837-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50126-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50158-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93838-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50127-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50159-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93839-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50128-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50160-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93840-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50129-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50161-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93841-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50130-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50162-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93842-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50131-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50163-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93843-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50132-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50164-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93844-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50133-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50165-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93845-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50134-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50166-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93846-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50135-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50167-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93847-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50136-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50168-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93848-PMA1_AJECA@ec
34279-PMA1_SCHPO@pmd	50137-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	50169-PMA1_YEAST@pmd
34279-PMA1_SCHPO@pmd	93849-PMA1_AJECA@ec
